P122144 rev 3: EBOM
, , , , , , , , , , , , , , , , , , ,
Level,부품 번호,개정,수량,Unit Of Measure,부품 명,상태,Ref Des,공정,쪽보드,="F/N",RoHS 결과,SAP반제품코드,현재고(A등급),현재고(B등급),부품 상태,이동평균가,구매업체명,부품그룹,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN20_3,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN21_1,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN21_3,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN22_3,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN22_4,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN21_4,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN21_2,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN20_4,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN20_2,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN17_4,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN17_2,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN17_3,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN18_1,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN18_3,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN19_3,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN20_1,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN19_4,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN18_4,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN18_2,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R60,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R58,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R56,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R54,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R52,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN24_1,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN24_3,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN24_4,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN24_2,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN23_4,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R75,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R78,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R83,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R84,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R86,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R87,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R88,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R77,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN1_3,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN3_2,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN3_4,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN4_4,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN5_2,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN5_3,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN5_1,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN4_3,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN3_3,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN3_1,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN12_3,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN12_1,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN11_3,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN15_1,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN15_3,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN15_2,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN17_1,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R44,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R46,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R47,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R49,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R51,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R53,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R55,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R89,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R85,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R116,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R698,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R700,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R699,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R445,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R701,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R705,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R704,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R702,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R57,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R59,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN23_1,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN23_3,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN23_2,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R747,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R749,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R751,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R180,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R703,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R400,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R401,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R191,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R80,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R82,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R90,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R91,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R111,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R113,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R115,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R114,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R106,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R183,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R184,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R746,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN10_4,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN11_2,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN11_4,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN11_1,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN10_3,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN16_4,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R359,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R360,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R361,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R117,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN14_4,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN14_2,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,RN13_4,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R136,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R139,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R140,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119486,1,1.0,EA (개별),"RES,TF,22Ω,1/10W,±5%,1608,REEL",배포,R134,="Auto-SMD",MAIN,,OK,1119422,82090,="0",A,1.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R591,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R592,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R593,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R589,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R585,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R581,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R611,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R612,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R613,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R614,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R610,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R597,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R598,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R599,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R595,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R667,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R490,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R492,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R511,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
2,119487,="0",1.0,EA (개별),="RES TF 22Ω1/10W 2012J",배포,R468,="Auto-SMD",MAIN,,OK,1119422,5585,="0",A,2.0,진흥일렉트로닉스,고정저항,
